src_ip,dst_ip,src_port,dst_port,protocol,packet_size,flags,duration,packet_count,byte_count,label
192.168.1.1,1.1.1.1,21287,22,TCP,336,PSH,0.07697860628593652,115,8898,1
10.0.0.1,192.168.1.200,20344,21,ICMP,4616,RST,1.444288377800831,10,56,0
172.16.0.1,10.0.0.100,49008,22,TCP,4200,RST,0.5524495376795754,12,9840,0
10.0.0.1,192.168.1.100,44398,22,TCP,882,RST,1.2164733553338958,10,148,0
172.16.0.1,192.168.1.200,40483,3389,TCP,260,FIN,0.2896029218020718,89,4369,1
172.16.0.1,10.0.0.100,8069,8080,ICMP,504,SYN,3.6123908452631723,6,3491,0
10.0.0.1,192.168.1.100,44279,80,TCP,2769,FIN,2.1309899764845674,9,2312,0
192.168.1.2,8.8.8.8,52989,25,TCP,340,FIN,0.5208297119817338,6,688,0
10.0.0.2,1.1.1.1,2261,8080,ICMP,7220,FIN,2.2382855954205323,7,662,0
192.168.1.1,10.0.0.100,44101,3389,UDP,88,ACK,2.253087818290495,10,6777,0
10.0.0.2,192.168.1.100,55017,3389,ICMP,839,FIN,0.6185092522713933,13,602,0
192.168.1.1,192.168.1.200,53219,443,ICMP,724,SYN,2.9353053547828605,11,5811,0
192.168.1.1,192.168.1.100,40264,21,TCP,294,RST,3.766068346404107,9,23181,0
172.16.0.1,192.168.1.200,53263,80,ICMP,2968,ACK,0.24489431719214205,8,5726,0
192.168.1.1,1.1.1.1,37350,21,ICMP,965,FIN,0.06899288539295241,10,390,0
192.168.1.1,1.1.1.1,6317,80,ICMP,261,FIN,0.402195136341632,12,3905,0
10.0.0.1,192.168.1.100,26298,23,TCP,76,RST,0.09040436772953213,101,8992,1
10.0.0.2,192.168.1.100,20261,443,ICMP,1277,RST,0.09725611048829993,10,15462,0
10.0.0.1,192.168.1.200,29408,443,TCP,353,ACK,0.15159011127721675,8,6503,0
192.168.1.1,192.168.1.200,32017,53,ICMP,2116,SYN,3.5648624493147736,11,1852,0
172.16.0.1,10.0.0.100,13835,22,TCP,364,ACK,0.001958114632106112,103,1446,1
10.0.0.1,10.0.0.100,19253,22,TCP,142,RST,0.3316800608245858,110,7658,1
10.0.0.1,10.0.0.100,40154,80,ICMP,156,SYN,3.5458040103992072,11,7142,0
192.168.1.2,192.168.1.100,14335,443,UDP,110,FIN,0.4750473020879787,12,3331,0
192.168.1.1,10.0.0.100,62382,3389,ICMP,357,FIN,1.1643161015437378,14,454,0
172.16.0.1,192.168.1.100,24064,21,UDP,7104,PSH,0.20336787833979614,10,5574,0
10.0.0.1,1.1.1.1,57742,25,TCP,99,RST,0.8022194669280022,13,4463,0
10.0.0.1,8.8.8.8,4206,21,UDP,239,PSH,0.23556852000944306,8,59,0
172.16.0.1,1.1.1.1,48090,22,UDP,305,ACK,0.17942904559345643,90,5142,1
192.168.1.1,192.168.1.100,50639,21,TCP,965,ACK,0.10363271108880448,11,709,0
192.168.1.2,192.168.1.100,54036,22,UDP,1367,SYN,0.8668735323421177,13,8738,0
10.0.0.1,8.8.8.8,6784,22,ICMP,1394,RST,2.992760679789741,7,5597,0
192.168.1.2,192.168.1.200,8284,3389,UDP,8,SYN,0.13036133098480376,6,265,0
10.0.0.2,192.168.1.200,34242,80,TCP,1055,SYN,0.6977868379042302,12,3794,0
192.168.1.1,192.168.1.200,47499,22,UDP,653,ACK,0.21501623311823836,82,8183,1
10.0.0.2,10.0.0.100,2939,21,TCP,729,ACK,0.6849046055081016,11,8859,0
10.0.0.2,192.168.1.200,10139,21,TCP,476,RST,2.427875387007796,6,446,0
10.0.0.2,10.0.0.100,53798,443,ICMP,1596,ACK,0.18187643666403086,9,410,0
192.168.1.1,10.0.0.100,8100,22,TCP,125,RST,0.06024476292199613,93,7458,1
192.168.1.1,192.168.1.200,15838,80,UDP,261,PSH,0.48307771894632007,7,1324,0
172.16.0.1,192.168.1.200,34107,21,ICMP,371,FIN,0.8107800472962524,8,4507,0
192.168.1.2,8.8.8.8,54942,25,ICMP,579,PSH,0.29370965710710006,9,4693,0
192.168.1.2,8.8.8.8,5817,21,UDP,240,ACK,0.18444406499354446,9,4968,0
172.16.0.1,10.0.0.100,63456,21,UDP,935,FIN,1.6339244274625913,12,2061,0
172.16.0.1,8.8.8.8,51552,21,ICMP,2155,FIN,0.20896355446419185,14,203,0
10.0.0.2,10.0.0.100,52991,22,TCP,905,SYN,0.5846196594764258,9,3855,0
172.16.0.1,192.168.1.100,2286,53,ICMP,591,FIN,3.0896278863906272,15,3618,0
10.0.0.1,10.0.0.100,10343,80,ICMP,1593,RST,0.9485681729669703,9,2838,0
192.168.1.2,10.0.0.100,14218,53,ICMP,1378,ACK,0.6886044200500432,15,1639,0
172.16.0.1,8.8.8.8,20333,22,TCP,457,ACK,0.44667816763565793,5,9258,0
10.0.0.1,192.168.1.100,59420,3389,UDP,125,SYN,0.22660872583906766,85,2310,1
10.0.0.1,1.1.1.1,29784,23,UDP,57,SYN,0.029984239546575683,102,677,1
10.0.0.1,1.1.1.1,28022,443,UDP,281,ACK,1.7289381382690558,9,7096,0
10.0.0.1,1.1.1.1,4492,3389,TCP,456,SYN,1.0493871813413933,14,5056,0
10.0.0.2,192.168.1.100,47666,25,TCP,111,FIN,1.5621586735399313,9,1849,0
10.0.0.1,192.168.1.200,13675,80,UDP,4396,FIN,0.09257349103202916,13,819,0
10.0.0.2,192.168.1.100,21429,443,UDP,89,RST,0.01447876338162556,10,2896,0
10.0.0.2,8.8.8.8,15506,53,UDP,184,SYN,1.3258053942782753,13,341,0
10.0.0.1,10.0.0.100,5433,25,UDP,653,ACK,0.30341054590538874,8,1260,0
192.168.1.2,10.0.0.100,1571,80,TCP,2004,PSH,2.101100413768856,10,16616,0
10.0.0.1,8.8.8.8,38683,3389,UDP,26,ACK,0.16174738103129513,89,815,1
10.0.0.1,8.8.8.8,20931,8080,ICMP,1463,PSH,0.6510861740066644,7,1607,0
10.0.0.1,10.0.0.100,24450,8080,UDP,1127,PSH,1.4820072208336854,14,748,0
192.168.1.2,192.168.1.200,43513,3389,TCP,1017,RST,1.3512979560820517,16,12152,0
192.168.1.1,192.168.1.200,55781,25,ICMP,1864,PSH,1.2183304923711087,13,12940,0
192.168.1.1,192.168.1.200,15460,443,ICMP,14,FIN,1.1708635357587174,13,306,0
10.0.0.2,8.8.8.8,17514,443,ICMP,2647,FIN,0.7244232105805538,8,11424,0
10.0.0.2,10.0.0.100,59224,25,TCP,1767,RST,2.6101370842727163,17,767,0
192.168.1.2,10.0.0.100,53160,22,UDP,2778,ACK,2.213122977353331,9,2531,0
172.16.0.1,10.0.0.100,29986,25,TCP,1577,ACK,0.39958981369243796,12,4413,0
192.168.1.1,192.168.1.100,39260,22,TCP,265,ACK,0.09481019686133597,113,3103,1
10.0.0.2,192.168.1.100,30312,25,ICMP,226,ACK,2.217403433114531,11,730,0
192.168.1.1,1.1.1.1,23260,25,ICMP,384,FIN,0.9630023569084246,5,7841,0
192.168.1.2,192.168.1.100,15947,22,TCP,378,FIN,0.8109834012238859,7,5814,0
192.168.1.2,192.168.1.200,2274,21,ICMP,115,RST,1.1143964484703461,9,14168,0
172.16.0.1,192.168.1.200,56915,443,TCP,1307,RST,0.17800368122472898,9,2176,0
172.16.0.1,192.168.1.200,14288,53,ICMP,146,RST,0.09139589445492458,13,2814,0
192.168.1.2,192.168.1.200,56308,80,UDP,53,ACK,1.7156336377108132,11,2152,0
10.0.0.2,1.1.1.1,2635,22,UDP,275,ACK,0.3049179692003894,111,325,1
192.168.1.1,192.168.1.200,8952,23,UDP,136,FIN,0.035144178409685776,99,282,1
10.0.0.1,8.8.8.8,35582,22,ICMP,282,FIN,0.013182444648869616,91,7163,1
172.16.0.1,8.8.8.8,57393,443,ICMP,1744,SYN,0.3541557931655304,8,1676,0
10.0.0.1,8.8.8.8,1891,443,UDP,905,SYN,2.083272504260716,11,3338,0
10.0.0.2,192.168.1.100,32713,22,TCP,55,ACK,0.12623231518724604,106,19309,1
172.16.0.1,10.0.0.100,52945,23,TCP,0,FIN,0.4274356697135524,102,89,1
10.0.0.1,1.1.1.1,46237,22,UDP,6,ACK,0.015761222957981963,101,3645,1
10.0.0.2,8.8.8.8,34119,22,ICMP,109,PSH,1.6047665780821267,4,3651,0
192.168.1.1,8.8.8.8,4840,22,TCP,163,SYN,0.010731343355460813,102,32679,1
10.0.0.2,192.168.1.200,33650,8080,TCP,1025,RST,1.57259670449417,14,8988,0
172.16.0.1,8.8.8.8,36940,53,TCP,869,ACK,0.6789664899094308,12,345,0
192.168.1.2,192.168.1.200,48862,80,ICMP,1293,PSH,1.8023489307707488,10,854,0
192.168.1.1,192.168.1.200,56952,21,TCP,1834,RST,0.20820428882537095,12,172,0
10.0.0.1,10.0.0.100,63941,25,TCP,1986,PSH,0.12037676400725586,10,1095,0
172.16.0.1,192.168.1.100,12597,3389,UDP,192,FIN,0.5766433988705864,8,1193,0
192.168.1.2,192.168.1.200,44358,53,ICMP,219,FIN,0.20032399311087748,10,470,0
10.0.0.2,192.168.1.200,19963,22,UDP,16,FIN,0.29997135208156284,8,3745,0
192.168.1.2,10.0.0.100,14181,21,TCP,141,RST,0.8797581445566282,8,18446,0
172.16.0.1,192.168.1.200,10346,25,ICMP,306,RST,0.5173520643628235,12,8143,0
172.16.0.1,1.1.1.1,54512,443,ICMP,1276,FIN,2.009007530225405,15,1136,0
192.168.1.2,192.168.1.100,3506,8080,UDP,645,RST,0.25568268513435466,9,7639,0
10.0.0.2,1.1.1.1,36891,8080,UDP,1418,FIN,5.741702111984328,7,20155,0
192.168.1.2,8.8.8.8,61119,22,ICMP,10,ACK,0.05632977360740141,96,9016,1
172.16.0.1,192.168.1.100,45304,443,ICMP,811,FIN,0.7244373531164764,14,3161,0
172.16.0.1,8.8.8.8,14699,21,UDP,117,SYN,0.14194625252457702,13,1569,0
10.0.0.1,192.168.1.200,31444,80,TCP,1498,ACK,0.865832941695142,11,6889,0
10.0.0.1,10.0.0.100,43540,80,ICMP,1419,FIN,3.2515254304235626,8,7719,0
192.168.1.1,1.1.1.1,12759,8080,TCP,367,SYN,1.383888369348834,7,1760,0
172.16.0.1,8.8.8.8,55962,21,UDP,398,FIN,0.2797860749168933,8,1269,0
10.0.0.1,192.168.1.200,14874,3389,ICMP,248,ACK,0.5844931739039436,13,5575,0
192.168.1.2,1.1.1.1,7756,3389,UDP,1681,FIN,0.5541391118919103,8,10965,0
10.0.0.2,1.1.1.1,41777,80,ICMP,1374,RST,0.10308285327070091,20,104,0
192.168.1.2,8.8.8.8,46492,3389,ICMP,939,FIN,2.170243488816748,14,21749,0
10.0.0.2,192.168.1.200,39846,22,UDP,353,ACK,0.12739544510805548,112,1065,1
10.0.0.1,10.0.0.100,50744,443,UDP,188,PSH,0.6817318067808842,8,2149,0
192.168.1.1,8.8.8.8,35446,3389,TCP,51,FIN,0.34424928444114383,8,271,0
192.168.1.2,1.1.1.1,33755,80,UDP,46,RST,0.16534129307763362,9,285,0
192.168.1.2,1.1.1.1,12452,23,UDP,250,ACK,0.0907852979579733,96,1592,1
192.168.1.2,192.168.1.100,57308,21,TCP,105,SYN,0.038114701775921946,12,4162,0
10.0.0.2,192.168.1.200,64063,80,UDP,812,PSH,0.5106248127900821,12,11567,0
10.0.0.1,192.168.1.100,12335,3389,TCP,443,FIN,1.3119122980498794,12,362,0
192.168.1.2,10.0.0.100,4757,8080,TCP,588,ACK,0.36940985869656146,8,3947,0
192.168.1.2,8.8.8.8,64995,8080,UDP,901,RST,0.5906422306840621,17,2690,0
192.168.1.1,1.1.1.1,53405,3389,TCP,1076,RST,0.8312082476224312,13,22671,0
192.168.1.1,192.168.1.200,40603,53,TCP,1044,ACK,5.3147744923848395,6,1035,0
10.0.0.1,1.1.1.1,9366,22,TCP,302,RST,1.4200635262522974,13,2306,0
10.0.0.1,192.168.1.100,11488,22,UDP,1658,PSH,3.414750017864047,8,170,0
172.16.0.1,192.168.1.100,63747,21,UDP,2497,SYN,1.1813815003433463,7,12280,0
192.168.1.1,8.8.8.8,49538,22,TCP,379,RST,0.3134141721814657,8,4869,0
172.16.0.1,192.168.1.200,46335,3389,UDP,416,RST,0.2815038916925929,111,4431,1
10.0.0.2,192.168.1.200,11324,53,ICMP,2294,SYN,1.7285835824959543,13,249,0
172.16.0.1,8.8.8.8,35587,53,TCP,2571,PSH,0.5581155234893169,10,521,0
192.168.1.2,192.168.1.100,49984,21,ICMP,52,PSH,0.4623913854755344,10,7809,0
172.16.0.1,192.168.1.100,56715,3389,UDP,233,PSH,0.16567970266857213,96,3986,1
10.0.0.1,192.168.1.100,14732,23,ICMP,12,RST,0.08500431409246921,107,1109,1
10.0.0.2,1.1.1.1,63649,22,UDP,358,RST,0.7443707620129982,10,3990,0
192.168.1.2,10.0.0.100,60795,23,UDP,77,PSH,0.04480343902024314,97,17228,1
172.16.0.1,192.168.1.100,29114,22,TCP,88,RST,0.18037524559243834,87,547,1
10.0.0.2,10.0.0.100,50175,22,ICMP,173,FIN,0.06699930561907173,110,17567,1
10.0.0.2,10.0.0.100,42332,3389,TCP,71,RST,0.7671130652263243,19,7460,0
192.168.1.2,192.168.1.200,17352,21,ICMP,301,PSH,0.005592905868386862,10,778,0
172.16.0.1,8.8.8.8,27678,80,UDP,3616,ACK,0.7653529286011066,8,8428,0
10.0.0.2,1.1.1.1,7238,25,UDP,262,PSH,0.8925771994005346,9,6813,0
10.0.0.2,10.0.0.100,58764,8080,TCP,142,ACK,2.0777736341489406,12,4265,0
192.168.1.1,1.1.1.1,39937,22,ICMP,1945,RST,0.23665602219689125,11,7444,0
10.0.0.2,192.168.1.200,28576,443,ICMP,125,RST,1.7438022942281253,10,761,0
192.168.1.1,192.168.1.100,36401,21,UDP,102,ACK,1.2660840896041192,6,6393,0
172.16.0.1,10.0.0.100,26758,3389,TCP,658,PSH,0.20803645979577434,116,5121,1
172.16.0.1,8.8.8.8,25745,22,UDP,1008,SYN,0.5015154718773184,11,1675,0
172.16.0.1,192.168.1.200,19634,23,UDP,293,SYN,0.09176647085905695,94,5861,1
10.0.0.1,1.1.1.1,58631,443,TCP,2130,PSH,1.2149030640129812,11,5679,0
172.16.0.1,192.168.1.100,14646,53,ICMP,778,RST,4.62774450459885,6,1365,0
10.0.0.2,1.1.1.1,29899,53,ICMP,499,ACK,0.5197886034948942,12,799,0
192.168.1.2,8.8.8.8,56106,8080,UDP,444,ACK,2.5083772737502983,10,2249,0
192.168.1.1,10.0.0.100,24250,8080,ICMP,1876,PSH,0.8832067967364562,8,2547,0
10.0.0.1,8.8.8.8,28701,443,TCP,1286,PSH,2.0262090957933916,12,8690,0
172.16.0.1,1.1.1.1,11322,8080,ICMP,2358,FIN,0.24486583996024527,12,2864,0
172.16.0.1,1.1.1.1,36872,53,ICMP,3325,ACK,1.436460185002252,10,6670,0
192.168.1.2,8.8.8.8,34779,21,UDP,356,FIN,1.8014675045326196,9,3105,0
192.168.1.2,8.8.8.8,59715,22,ICMP,754,RST,1.7847985918543876,11,347,0
10.0.0.1,8.8.8.8,64678,22,TCP,58,ACK,0.12281031029170508,96,5288,1
192.168.1.1,192.168.1.100,18768,21,UDP,178,PSH,0.36268673535948864,5,11287,0
172.16.0.1,1.1.1.1,24458,22,TCP,54,PSH,0.7380404092004503,9,3652,0
10.0.0.1,192.168.1.200,41338,22,ICMP,2023,RST,0.356253290239823,10,6054,0
10.0.0.2,192.168.1.100,49025,21,ICMP,766,SYN,0.42001936946750096,12,7544,0
10.0.0.2,192.168.1.100,61206,22,UDP,845,FIN,0.35841772396687144,13,3149,0
10.0.0.1,192.168.1.100,2750,25,TCP,809,PSH,0.334392268457819,14,1437,0
172.16.0.1,192.168.1.200,60657,443,ICMP,1406,ACK,1.182282001633068,13,9833,0
10.0.0.1,8.8.8.8,49941,443,ICMP,157,ACK,1.0505758350803431,7,8821,0
172.16.0.1,1.1.1.1,15292,22,UDP,952,ACK,0.2284881012904876,8,9812,0
192.168.1.2,10.0.0.100,47769,21,ICMP,633,RST,1.1760941185152505,7,8737,0
10.0.0.1,10.0.0.100,1931,80,ICMP,2272,SYN,0.34399650740021614,16,714,0
172.16.0.1,1.1.1.1,26783,8080,ICMP,733,FIN,0.22529377958624033,9,2678,0
10.0.0.1,192.168.1.200,53000,53,TCP,2863,ACK,1.3753618608794687,8,1063,0
10.0.0.1,10.0.0.100,59626,22,TCP,435,ACK,0.45077856919384957,18,843,0
172.16.0.1,192.168.1.100,14788,80,TCP,3408,PSH,0.8424608012669428,10,7604,0
172.16.0.1,10.0.0.100,25433,22,ICMP,2080,SYN,0.22329851390232447,11,3282,0
192.168.1.1,1.1.1.1,9414,80,UDP,877,PSH,0.9511250563590242,9,475,0
10.0.0.1,192.168.1.100,31196,22,UDP,436,RST,0.2331855975408588,6,2605,0
10.0.0.2,10.0.0.100,59424,21,UDP,471,RST,0.18257389674932503,9,25028,0
10.0.0.1,1.1.1.1,36247,53,TCP,1481,FIN,0.48862158769254005,8,1193,0
10.0.0.1,192.168.1.200,39000,3389,TCP,869,RST,1.5609422650348348,11,2530,0
172.16.0.1,1.1.1.1,41566,3389,TCP,513,FIN,0.19423344032546463,10,4513,0
10.0.0.1,192.168.1.200,48348,3389,TCP,20,PSH,0.004787947655966503,92,1113,1
10.0.0.1,192.168.1.100,49220,8080,ICMP,1321,ACK,0.03215930385240423,4,17172,0
10.0.0.2,1.1.1.1,4389,8080,UDP,23,ACK,0.5377956617949041,7,5037,0
172.16.0.1,8.8.8.8,26860,23,UDP,454,SYN,0.46427439026665474,102,1302,1
10.0.0.1,8.8.8.8,29578,21,TCP,99,RST,0.345464375852423,6,2958,0
192.168.1.2,8.8.8.8,22687,53,UDP,263,SYN,4.014163311261988,8,2238,0
192.168.1.1,8.8.8.8,6975,22,UDP,556,SYN,0.21582465353854532,15,652,0
10.0.0.2,8.8.8.8,16199,23,TCP,172,ACK,0.14047669220576342,98,1674,1
10.0.0.1,192.168.1.200,12051,8080,TCP,432,RST,4.295347870520819,9,4034,0
192.168.1.2,1.1.1.1,43297,53,TCP,17,ACK,0.031096578213843883,16,461,0
10.0.0.1,192.168.1.100,11118,443,TCP,660,SYN,1.1928925664323469,11,247,0
10.0.0.1,8.8.8.8,24105,8080,ICMP,5692,RST,0.46375591055475657,10,3897,0
172.16.0.1,8.8.8.8,13191,21,UDP,429,ACK,2.3654994789456625,2,2846,0
172.16.0.1,192.168.1.100,9793,80,ICMP,3250,FIN,2.4297532054636446,7,1042,0
172.16.0.1,192.168.1.100,24084,21,UDP,106,FIN,0.4897374439624747,9,6237,0
192.168.1.2,8.8.8.8,62798,80,ICMP,190,PSH,0.25033935917567296,6,459,0
10.0.0.1,192.168.1.200,2044,3389,TCP,31,PSH,0.08722641279752287,94,1576,1
192.168.1.1,192.168.1.100,12869,443,ICMP,695,RST,3.3611964330024713,11,533,0
10.0.0.2,1.1.1.1,37636,25,TCP,1448,PSH,0.33044844093205145,7,6502,0
172.16.0.1,1.1.1.1,37365,443,TCP,1991,RST,3.9801839855166046,11,5008,0
172.16.0.1,192.168.1.200,11509,22,ICMP,289,SYN,1.7114235615704159,13,1044,0
10.0.0.1,10.0.0.100,39234,21,UDP,1148,FIN,0.3112268638071863,12,4075,0
10.0.0.1,192.168.1.200,8938,25,ICMP,935,RST,1.5657534606543524,13,5961,0
192.168.1.2,8.8.8.8,56234,21,TCP,1977,SYN,0.05108220417615909,11,173,0
192.168.1.2,10.0.0.100,41743,23,TCP,362,FIN,0.07597032679157507,98,5441,1
172.16.0.1,8.8.8.8,9826,80,UDP,53,ACK,0.4421536869245001,12,1866,0
10.0.0.1,1.1.1.1,42312,22,UDP,853,SYN,0.5567578728394628,7,726,0
192.168.1.1,192.168.1.100,34338,22,UDP,3191,ACK,0.6402783702906919,8,8606,0
10.0.0.2,8.8.8.8,58706,23,TCP,200,PSH,0.09149653375067804,91,4658,1
10.0.0.1,1.1.1.1,49322,3389,ICMP,274,RST,1.068312812702754,15,3954,0
10.0.0.1,192.168.1.200,20589,23,UDP,440,FIN,0.0047000467103460696,100,9053,1
192.168.1.2,8.8.8.8,28641,8080,TCP,1451,PSH,3.717445058421914,13,1540,0
10.0.0.2,1.1.1.1,42790,21,ICMP,390,SYN,1.4387616864099113,13,71,0
172.16.0.1,192.168.1.100,26633,23,UDP,286,PSH,0.04535233360934612,98,14852,1
10.0.0.1,8.8.8.8,45257,80,ICMP,1045,ACK,0.49833542528518543,11,1524,0
172.16.0.1,1.1.1.1,21395,21,ICMP,47,ACK,0.12534563268978974,17,5016,0
10.0.0.1,8.8.8.8,49408,443,TCP,187,RST,0.06058731817324692,6,18868,0
172.16.0.1,192.168.1.100,53509,443,TCP,524,PSH,0.6494838702274837,15,1330,0
10.0.0.2,8.8.8.8,20148,80,TCP,439,FIN,1.1033938399677812,8,24615,0
192.168.1.2,8.8.8.8,13741,25,ICMP,426,ACK,1.0502789467072382,8,3868,0
10.0.0.2,1.1.1.1,63994,8080,UDP,114,SYN,3.054663508680583,13,15967,0
192.168.1.1,10.0.0.100,49217,23,UDP,147,PSH,0.009371169933407919,87,449,1
192.168.1.2,8.8.8.8,38693,21,UDP,1599,FIN,0.9882804463042626,12,3786,0
10.0.0.2,10.0.0.100,27296,80,TCP,534,FIN,2.1881304514587785,16,14444,0
192.168.1.1,192.168.1.200,12866,22,UDP,882,FIN,0.5176450844850033,14,845,0
10.0.0.1,8.8.8.8,65123,22,UDP,178,FIN,0.6495957677662783,9,1609,0
10.0.0.1,10.0.0.100,39500,3389,TCP,72,ACK,2.5635979179089388,8,1194,0
172.16.0.1,192.168.1.200,3106,8080,UDP,2119,RST,0.7990455142162003,15,16826,0
192.168.1.2,1.1.1.1,60366,443,UDP,402,PSH,1.6074895031423362,8,1529,0
10.0.0.1,8.8.8.8,54828,25,UDP,431,ACK,2.743011842068764,11,644,0
192.168.1.2,1.1.1.1,27285,53,ICMP,2101,RST,0.846433657215697,11,7967,0
10.0.0.1,192.168.1.200,21994,22,ICMP,165,FIN,0.019287468418573962,98,3602,1
172.16.0.1,1.1.1.1,10819,25,TCP,1411,SYN,1.7242874948555815,20,4456,0
10.0.0.2,1.1.1.1,46333,22,TCP,148,FIN,0.04049764125775191,91,4667,1
172.16.0.1,192.168.1.100,62480,22,ICMP,111,RST,0.12215090455879515,14,4746,0
192.168.1.1,192.168.1.200,34052,25,TCP,3169,RST,0.7943345306997154,20,3028,0
10.0.0.1,1.1.1.1,21204,22,TCP,2398,SYN,0.667646378452134,15,18558,0
192.168.1.1,10.0.0.100,64312,8080,UDP,269,ACK,1.8783828446691548,16,956,0
192.168.1.1,192.168.1.200,47359,3389,TCP,1629,SYN,0.3210704212974133,12,15833,0
192.168.1.2,192.168.1.100,28375,21,TCP,526,FIN,0.5556098120824755,13,1729,0
10.0.0.1,8.8.8.8,39774,21,UDP,1151,PSH,0.9283406532921179,14,1053,0
192.168.1.1,1.1.1.1,63911,80,UDP,181,ACK,0.7282463994445224,7,4913,0
10.0.0.2,10.0.0.100,34292,22,ICMP,11,PSH,0.11167335284235338,117,11121,1
192.168.1.1,192.168.1.100,2039,22,TCP,135,PSH,3.2354455408445357,9,2254,0
10.0.0.2,192.168.1.200,44317,3389,UDP,768,ACK,0.08509230045123416,10,392,0
192.168.1.2,1.1.1.1,25513,80,TCP,279,FIN,0.35360393901212267,10,3845,0
192.168.1.1,192.168.1.100,60422,8080,TCP,602,RST,0.00756334583865736,9,21054,0
172.16.0.1,192.168.1.100,57840,23,ICMP,545,FIN,0.2668348830553969,114,2467,1
192.168.1.2,10.0.0.100,37755,21,ICMP,2096,RST,1.0851208672039372,11,100,0
10.0.0.2,8.8.8.8,55494,25,ICMP,180,RST,0.6373053306166603,13,3474,0
192.168.1.2,8.8.8.8,12890,25,ICMP,2237,ACK,0.06954503128498739,4,2420,0
192.168.1.1,8.8.8.8,46039,53,ICMP,494,ACK,0.21810158031465993,7,345,0
10.0.0.1,192.168.1.200,36498,3389,UDP,1856,SYN,0.19030294143466914,9,10390,0
10.0.0.1,192.168.1.100,16296,21,ICMP,718,PSH,0.7156551751726159,3,4821,0
10.0.0.2,192.168.1.200,56311,3389,UDP,878,PSH,0.43497138007032743,83,837,1
10.0.0.2,192.168.1.100,33185,3389,ICMP,72,PSH,0.13906994469287462,100,13015,1
10.0.0.1,10.0.0.100,55957,22,UDP,710,PSH,0.13979101679299638,9,4292,0
10.0.0.2,10.0.0.100,3123,25,TCP,374,SYN,1.6024506208739497,13,5842,0
192.168.1.2,192.168.1.200,7410,443,ICMP,3470,RST,1.9544796200230767,7,4378,0
172.16.0.1,192.168.1.200,6362,25,UDP,1613,SYN,0.3236384420201454,4,19164,0
172.16.0.1,10.0.0.100,52741,80,ICMP,479,ACK,0.5460171491021324,6,11065,0
192.168.1.2,1.1.1.1,61385,3389,UDP,342,FIN,0.03130366328468356,87,83,1
172.16.0.1,8.8.8.8,9324,3389,UDP,1202,RST,0.03891406986549287,111,73,1
192.168.1.1,8.8.8.8,61790,22,ICMP,3,RST,0.0366827042068289,96,3348,1
192.168.1.2,10.0.0.100,22424,53,UDP,327,SYN,0.4544419658356323,9,1884,0
10.0.0.2,8.8.8.8,25665,8080,TCP,2475,ACK,0.9280907424700876,9,3870,0
192.168.1.2,1.1.1.1,53257,8080,ICMP,133,ACK,2.922193384701301,9,2065,0
10.0.0.1,1.1.1.1,5321,25,TCP,3040,RST,1.286043120563056,9,10527,0
10.0.0.2,192.168.1.100,56089,21,UDP,1367,SYN,0.6041334813479909,12,930,0
10.0.0.1,192.168.1.200,20356,3389,UDP,425,PSH,0.4570957915614902,8,294,0
10.0.0.2,8.8.8.8,42197,53,ICMP,363,RST,0.21137187882522884,8,2099,0
172.16.0.1,1.1.1.1,56387,80,TCP,1031,PSH,1.4111612881224993,5,749,0
192.168.1.2,192.168.1.200,48886,80,TCP,900,FIN,0.11926250108032338,10,4476,0
192.168.1.1,192.168.1.200,16225,21,ICMP,2512,ACK,0.0633591532694313,11,3197,0
10.0.0.2,192.168.1.100,46406,22,TCP,77,RST,0.18235088222020568,99,6154,1
10.0.0.2,192.168.1.200,47153,3389,ICMP,777,FIN,0.2782670490279325,13,377,0
10.0.0.1,192.168.1.200,34832,22,ICMP,2625,PSH,0.9865077850534806,4,7020,0
172.16.0.1,10.0.0.100,13834,25,UDP,898,RST,1.9756592307646517,14,1618,0
10.0.0.1,192.168.1.100,9012,80,UDP,1895,FIN,4.909307311430253,15,5565,0
10.0.0.1,192.168.1.100,57649,22,TCP,1838,RST,1.3148453269623404,8,1719,0
172.16.0.1,8.8.8.8,41351,21,ICMP,2515,FIN,0.15779726550710618,9,8972,0
192.168.1.1,192.168.1.200,51163,22,ICMP,168,FIN,0.14895773058753536,107,8981,1
10.0.0.1,8.8.8.8,20603,21,ICMP,876,PSH,0.14154829286393777,12,1828,0
10.0.0.1,1.1.1.1,22507,25,ICMP,631,ACK,0.12279131035637561,14,12015,0
10.0.0.2,192.168.1.200,1527,3389,UDP,674,SYN,0.8387110130413771,10,1935,0
172.16.0.1,1.1.1.1,6368,80,TCP,616,FIN,2.3721823282168115,10,11302,0
192.168.1.2,10.0.0.100,9971,80,UDP,1816,ACK,1.153046388125092,7,1073,0
192.168.1.1,192.168.1.200,10557,25,ICMP,383,SYN,1.6126941946730282,6,1697,0
192.168.1.1,8.8.8.8,48600,22,TCP,621,PSH,0.7094732512567449,13,10778,0
172.16.0.1,8.8.8.8,41940,22,TCP,223,RST,0.6449688314231468,15,421,0
10.0.0.2,192.168.1.200,47947,22,ICMP,289,ACK,2.7723418117272733,12,6049,0
10.0.0.2,8.8.8.8,56186,443,ICMP,1080,RST,1.2800069721778555,9,5728,0
172.16.0.1,192.168.1.200,16217,53,UDP,124,RST,0.6149667176818,9,17906,0
